23:34:50,0
23:34:50,0
23:34:50,0
23:34:51,0
23:34:51,0
23:34:51,0
23:34:51,0
23:34:51,0
23:34:51,0
23:34:52,0
23:34:52,0
23:34:52,0
23:34:52,0
23:34:52,0
23:34:52,0
23:34:52,0
23:34:53,0
23:34:53,0
23:34:53,0
23:34:53,0
23:34:53,0
23:34:53,0
23:34:53,0
23:34:54,0
23:34:54,0
23:34:54,0
23:34:54,0
23:34:54,0
23:34:54,0
23:34:54,0
23:34:55,0
23:34:55,0
23:34:55,0
23:34:55,0
23:34:55,0
23:34:55,0
23:34:55,0
23:34:56,0
23:34:56,0
23:34:56,0
23:34:56,0
23:34:56,0
23:34:56,0
23:34:56,0
23:34:57,0
23:34:57,0
23:34:57,0
23:34:57,0
23:34:57,0
23:34:57,0
23:34:58,0
23:34:58,0
23:34:58,0
23:34:58,0
23:34:58,0
23:34:58,0
23:34:58,0
23:34:59,0
23:34:59,0
23:34:59,0
23:34:59,0
23:34:59,0
23:34:59,0
23:34:59,0
23:35:00,0
23:35:00,0
23:35:00,0
23:35:00,0
23:35:00,0
23:35:00,0
23:35:01,0
23:35:01,0
23:35:01,0
23:35:01,0
23:35:01,0
23:35:01,0
23:35:01,0
23:35:02,0
23:35:02,0
23:35:02,0
23:35:02,0
23:35:02,0
23:35:02,0
23:35:02,0
23:35:03,1
23:35:03,1
23:35:03,0
23:35:03,0
23:35:03,0
23:35:03,0
23:35:04,0
23:35:04,0
23:35:04,0
23:35:04,0
23:35:04,0
23:35:04,0
23:35:04,0
23:35:05,0
23:35:05,0
23:35:05,0
23:35:05,0
23:35:05,0
23:35:05,0
23:35:05,0
23:35:05,0
23:35:06,0
23:35:06,0
23:35:06,0
23:35:06,0
23:35:06,0
23:35:06,0
23:35:07,0
23:35:07,0
23:35:07,0
23:35:07,0
23:35:07,0
23:35:07,0
23:35:07,0
23:35:08,0
23:35:08,0
23:35:08,0
23:35:08,0
23:35:08,0
23:35:09,0
23:35:09,0
23:35:09,0
23:35:09,0
23:35:09,0
23:35:09,0
23:35:10,0
23:35:10,0
23:35:10,0
23:35:10,0
23:35:10,0
23:35:10,0
23:35:10,0
23:35:11,0
23:35:11,0
23:35:11,0
23:35:11,0
23:35:11,0
23:35:11,0
23:35:12,0
23:35:12,0
23:35:12,0
23:35:12,0
23:35:12,0
23:35:12,0
23:35:12,0
23:35:13,0
23:35:13,0
23:35:13,0
23:35:13,0
23:35:13,0
23:35:13,0
23:35:13,0
23:35:14,0
23:35:14,0
23:35:14,0
23:35:14,0
23:35:14,0
23:35:14,0
23:35:15,0
23:35:15,0
23:35:15,0
23:35:15,0
23:35:15,0
23:35:15,0
23:35:15,0
23:35:16,0
23:35:16,0
23:35:16,0
23:35:16,0
23:35:16,0
23:35:16,0
23:35:17,0
23:35:17,0
23:35:17,0
23:35:17,0
23:35:17,0
23:35:17,0
23:35:17,0
23:35:18,0
23:35:18,0
23:35:18,1
23:35:18,0
23:35:18,0
23:35:18,0
23:35:18,1
23:35:19,1
23:35:19,1
23:35:19,1
23:35:19,1
23:35:19,1
23:35:19,1
23:35:20,1
23:35:20,1
23:35:20,1
23:35:20,1
23:35:20,1
23:35:20,1
23:35:20,1
23:35:21,1
23:35:21,1
23:35:21,1
23:35:21,1
23:35:21,1
23:35:21,1
23:35:21,1
23:35:22,1
23:35:22,1
23:35:22,1
23:35:22,1
23:35:22,1
23:35:22,1
23:35:22,1
23:35:23,1
23:35:23,1
23:35:23,1
23:35:23,1
23:35:23,0
23:35:23,0
23:35:23,1
23:35:24,0
23:35:24,0
23:35:24,0
23:35:24,0
23:35:24,0
23:35:24,0
23:35:24,0
23:35:25,0
23:35:25,0
23:35:25,0
23:35:25,0
23:35:25,0
23:35:25,0
23:35:25,0
23:35:25,0
23:35:26,0
23:35:26,0
23:35:26,0
23:35:26,0
23:35:26,0
23:35:26,0
23:35:26,0
23:35:27,0
23:35:27,0
23:35:27,0
23:35:27,0
23:35:27,0
23:35:27,0
23:35:27,0
23:35:28,1
23:35:28,1
23:35:28,1
23:35:28,1
23:35:28,1
23:35:28,1
23:35:28,1
23:35:29,1
23:35:29,1
23:35:29,1
23:35:29,1
23:35:29,1
23:35:29,1
23:35:29,1
23:35:30,1
23:35:30,1
23:35:30,1
23:35:30,1
23:35:30,1
23:35:30,1
23:35:31,1
23:35:31,1
23:35:31,1
23:35:31,1
23:35:31,1
23:35:31,1
23:35:31,1
23:35:32,1
23:35:32,1
23:35:32,1
23:35:32,1
23:35:32,1
23:35:32,1
23:35:32,0
23:35:33,0
23:35:33,1
23:35:33,1
23:35:33,0
23:35:33,0
23:35:33,0
23:35:34,0
23:35:34,0
23:35:34,0
23:35:34,0
23:35:34,0
23:35:34,0
23:35:34,0
23:35:35,0
23:35:35,0
23:35:35,0
23:35:35,0
23:35:35,0
23:35:35,0
23:35:36,0
23:35:36,0
23:35:36,0
23:35:36,0
23:35:36,0
23:35:36,0
23:35:36,0
23:35:37,0
23:35:37,0
23:35:37,0
23:35:37,0
23:35:37,0
23:35:37,0
23:35:37,1
23:35:38,1
23:35:38,0
23:35:38,0
23:35:38,0
23:35:38,0
23:35:38,0
23:35:39,0
23:35:39,0
23:35:39,0
23:35:39,0
23:35:39,0
23:35:39,0
23:35:39,0
23:35:40,0
23:35:40,0
23:35:40,0
23:35:40,0
23:35:40,0
23:35:40,0
23:35:41,0
23:35:41,0
23:35:41,0
23:35:41,0
23:35:41,0
23:35:41,0
23:35:41,0
23:35:42,0
23:35:42,0
23:35:42,0
23:35:42,0
23:35:42,0
23:35:42,0
23:35:43,0
23:35:43,0
23:35:43,0
23:35:43,0
23:35:43,0
23:35:43,0
23:35:43,0
23:35:44,0
23:35:44,0
23:35:44,0
23:35:44,0
23:35:44,0
23:35:44,0
23:35:44,0
23:35:45,0
23:35:45,0
23:35:45,1
23:35:45,0
23:35:45,0
23:35:45,0
23:35:46,0
23:35:46,0
23:35:46,0
23:35:46,0
23:35:46,0
23:35:46,0
23:35:46,0
23:35:47,0
23:35:47,0
23:35:47,0
23:35:47,0
23:35:47,0
23:35:47,0
23:35:47,0
23:35:48,0
23:35:48,0
23:35:48,0
23:35:48,0
23:35:48,0
23:35:48,0
23:35:49,0
23:35:49,0
23:35:49,0
23:35:49,0
23:35:49,0
23:35:49,0
23:35:49,0
23:35:50,0
23:35:50,0
23:35:50,0
23:35:50,0
23:35:50,0
23:35:50,0
23:35:50,0
23:35:51,0
23:35:51,0
23:35:51,0
23:35:51,0
23:35:51,0
23:35:51,0
23:35:52,0
23:35:52,0
23:35:52,0
23:35:52,0
23:35:52,0
23:35:52,0
23:35:52,0
23:35:53,0
23:35:53,0
23:35:53,0
23:35:53,0
23:35:53,0
23:35:53,0
23:35:53,0
23:35:54,0
23:35:54,0
23:35:54,0
23:35:54,0
23:35:54,0
23:35:54,0
23:35:54,1
23:35:55,1
23:35:55,0
23:35:55,0
23:35:55,0
23:35:55,0
23:35:55,0
23:35:56,0
23:35:56,0
23:35:56,0
23:35:56,0
23:35:56,0
23:35:56,0
23:35:56,0
23:35:57,1
23:35:57,1
23:35:57,1
23:35:57,1
23:35:57,1
23:35:57,1
23:35:57,1
23:35:58,1
23:35:58,0
23:35:58,0
23:35:58,0
23:35:58,0
23:35:58,0
23:35:59,0
23:35:59,0
23:35:59,0
23:35:59,0
23:35:59,0
23:35:59,0
23:35:59,0
23:36:00,0
23:36:00,0
23:36:00,0
23:36:00,0
23:36:00,0
23:36:00,0
23:36:00,0
23:36:01,0
23:36:01,0
23:36:01,0
23:36:01,0
23:36:01,0
23:36:01,0
23:36:02,0
23:36:02,0
23:36:02,0
23:36:02,0
23:36:02,0
23:36:02,0
23:36:02,0
23:36:03,0
23:36:03,0
23:36:03,0
23:36:03,0
23:36:03,0
23:36:03,0
23:36:03,0
23:36:04,0
23:36:04,0
23:36:04,0
23:36:04,0
23:36:04,0
23:36:04,0
23:36:04,0
23:36:05,0
23:36:05,0
23:36:05,0
23:36:05,0
23:36:05,0
23:36:05,0
23:36:06,0
23:36:06,0
23:36:06,0
23:36:06,0
23:36:06,0
23:36:06,0
23:36:06,0
23:36:07,0
23:36:07,0
23:36:07,0
23:36:07,0
23:36:07,0
23:36:07,0
23:36:07,0
23:36:08,0
23:36:08,0
23:36:08,0
23:36:08,0
23:36:08,0
23:36:08,0
23:36:09,0
23:36:09,0
23:36:09,0
23:36:09,0
23:36:09,0
23:36:09,0
23:36:09,0
23:36:10,0
23:36:10,0
23:36:10,0
23:36:10,0
23:36:10,0
23:36:10,0
23:36:10,0
23:36:11,0
23:36:11,0
23:36:11,0
23:36:11,0
23:36:11,0
23:36:11,0
23:36:12,0
23:36:12,0
23:36:12,0
23:36:12,0
23:36:12,0
23:36:12,0
23:36:13,0
23:36:13,0
23:36:13,0
23:36:13,0
23:36:13,0
23:36:13,0
23:36:13,0
23:36:14,0
23:36:14,0
23:36:14,0
23:36:14,0
23:36:14,0
23:36:14,0
23:36:15,0
23:36:15,0
23:36:15,0
23:36:15,0
23:36:15,0
23:36:15,0
23:36:15,0
23:36:16,0
23:36:16,0
23:36:16,0
23:36:16,0
23:36:16,0
23:36:16,0
23:36:17,0
23:36:17,0
23:36:17,0
23:36:17,0
23:36:17,0
23:36:17,0
23:36:17,0
23:36:18,0
23:36:18,0
23:36:18,0
23:36:18,0
23:36:18,0
23:36:18,0
23:36:18,0
23:36:19,0
23:36:19,0
